pref,city,genre_name,count,ratio,user_num
宮城県,名取市,保険代理店,159,0.00047807327450125531,332585
宮城県,名取市,家具店,720,0.0021648601109490809,332585
宮城県,名取市,貸用品,141,0.00042395177172752828,332585
宮城県,名取市,ゲームソフト店,53,0.0001593577581670851,332585
宮城県,名取市,ゴルフスクール,7,2.1047251078671617e-05,332585
宮城県,名取市,ネットカフェ・マンガ喫茶,272,0.00081783604191409715,332585
宮城県,名取市,プール,67,0.00020145226032442835,332585
宮城県,名取市,総合スーパー,288,0.00086594404437963224,332585
宮城県,名取市,お茶漬・おにぎり,33,9.9222755085166193e-05,332585
宮城県,名取市,アウトドアショップ,76,0.00022851301171129186,332585
宮城県,名取市,特許事務所,19,5.7128252927822965e-05,332585
宮城県,名取市,農林水産省,30,9.0202504622878356e-05,332585
宮城県,名取市,介護・福祉タクシー,1522,0.0045762737345340287,332585
宮城県,名取市,ホテル,2248,0.0067591743464076853,332585
宮城県,名取市,海事代理士,12,3.6081001849151348e-05,332585
宮城県,名取市,観光案内,84,0.00025256701294405944,332585
宮城県,名取市,文部科学省,1,3.0067501540959455e-06,332585
宮城県,名取市,観光バス,475,0.001428206323195574,332585
宮城県,名取市,喫茶店,978,0.0029406016507058344,332585
宮城県,名取市,資料館,22,6.61485033901108e-05,332585
宮城県,名取市,貸別荘,1,3.0067501540959455e-06,332585
宮城県,名取市,文房具店,689,0.0020716508561721063,332585
宮城県,名取市,バッティングセンター,61,0.00018341175939985268,332585
宮城県,名取市,レンタルビデオ・ＤＶＤ・ＣＤ店,293,0.000880977795150112,332585
宮城県,名取市,旅行代理店,1552,0.0046664762391569071,332585
宮城県,名取市,貸家,559,0.0016807733361396335,332585
宮城県,名取市,美容院,7068,0.021251710089150142,332585
宮城県,名取市,リラクゼーション,461,0.0013861118210382309,332585
宮城県,名取市,児童館,157,0.00047205977419306343,332585
宮城県,名取市,警備,2250,0.0067651878467158769,332585
宮城県,名取市,ピアノ教室,29,8.719575446878242e-05,332585
宮城県,名取市,カレー料理店,298,0.00089601154592059177,332585
宮城県,名取市,バレエ教室,1447,0.0043507674729768332,332585
宮城県,名取市,建築材料店,370,0.0011124975570154997,332585
宮城県,名取市,和菓子屋,508,0.0015274290782807402,332585
宮城県,名取市,郷土料理店,45,0.00013530375693431755,332585
宮城県,名取市,著述家,3,9.020250462287837e-06,332585
宮城県,名取市,各種療法,900,0.0027060751386863507,332585
宮城県,名取市,各種商品販売,54,0.00016236450832118104,332585
宮城県,名取市,道路料金所,14,4.2094502157343235e-05,332585
宮城県,名取市,炉ばた焼店,24,7.21620036983027e-05,332585
宮城県,名取市,パソコン教室,356,0.0010704030548581566,332585
宮城県,名取市,ゴルフ場,468,0.0014071590721169024,332585
宮城県,名取市,衣料品販売,31,9.32092547769743e-05,332585
宮城県,名取市,消防,710,0.0021347926094081211,332585
宮城県,名取市,出版物販売・卸,18,5.4121502773727015e-05,332585
宮城県,名取市,ファイナンシャルプランナー,8,2.4054001232767564e-05,332585
宮城県,名取市,宅配便,14,4.2094502157343235e-05,332585
宮城県,名取市,漁業協同組合,40,0.00012027000616383782,332585
宮城県,名取市,結婚式場,268,0.0008058090412977134,332585
宮城県,名取市,放射線科,16,4.8108002465535128e-05,332585
宮城県,名取市,ドライブイン,150,0.00045101252311439179,332585
宮城県,名取市,イベント企画,113,0.00033976276741284184,332585
宮城県,名取市,花屋,2040,0.0061337703143557283,332585
宮城県,名取市,レコーディングスタジオ,7,2.1047251078671617e-05,332585
宮城県,名取市,簡易宿泊所,37,0.00011124975570154998,332585
宮城県,名取市,ピザ専門店,110,0.000330742516950554,332585
宮城県,名取市,民宿,135,0.00040591127080295261,332585
