pref,city,category,sub_category,count,ratio,user_num
宮城県,仙台市太白区,服飾,かばん店,1964,0.0015755965445980464,1246512
宮城県,仙台市太白区,ファミリーレストラン,回転すし,2419,0.0019406150923537038,1246512
宮城県,仙台市太白区,ドライブ,ドライブイン,869,0.00069714531428498078,1246512
宮城県,仙台市太白区,福祉施設,福祉施設,17145,0.013754380222573068,1246512
宮城県,仙台市太白区,コンビニエンスストア,コンビニエンスストア,43491,0.034890157495475374,1246512
宮城県,仙台市太白区,アウトドアレジャー,キャンプ場,63,5.0541029689244867e-05,1246512
宮城県,仙台市太白区,スポーツ,ゴルフ,1990,0.0015964547473269412,1246512
宮城県,仙台市太白区,スポーツ,マリンスポーツ,164,0.00013156712490533585,1246512
宮城県,仙台市太白区,スポーツ,乗馬,43,3.4496258359325866e-05,1246512
宮城県,仙台市太白区,居酒屋・バー,スナック・バー・クラブ,10810,0.0086721989038212235,1246512
宮城県,仙台市太白区,テーマパーク,植物園,66,5.2947745388732718e-05,1246512
宮城県,仙台市太白区,スポーツ,ボクシング,122,9.7873105112505942e-05,1246512
宮城県,仙台市太白区,音楽・書籍,ＣＤ・ＤＶＤ・レコード,4646,0.0037272003799401852,1246512
宮城県,仙台市太白区,遊戯施設,カラオケボックス,2597,0.0020834135571899831,1246512
宮城県,仙台市太白区,ドライブ,自転車,2299,0.0018443464643741897,1246512
宮城県,仙台市太白区,専門飲食店,イタリア料理,2198,0.0017633203691580987,1246512
宮城県,仙台市太白区,電気機器・通信,電気機器・事務機器,18397,0.014758782907825998,1246512
宮城県,仙台市太白区,専門飲食店,そば,3474,0.0027869767800069315,1246512
宮城県,仙台市太白区,公共施設,寺社仏閣・教会,8624,0.0069185053974610755,1246512
宮城県,仙台市太白区,ギャンブル,公営競技,104,8.3432810915578837e-05,1246512
宮城県,仙台市太白区,ドライブ,駐車場・駐輪場,2576,0.0020665665472935678,1246512
宮城県,仙台市太白区,協同組合,協同組合,6007,0.0048190470689411739,1246512
宮城県,仙台市太白区,コンサート・映画,スタジオ・コンサート,915,0.00073404828834379454,1246512
宮城県,仙台市太白区,美容・健康施設,浴場・サウナ,1979,0.0015876301230954857,1246512
宮城県,仙台市太白区,公共施設,公園,381,0.00030565289383495707,1246512
宮城県,仙台市太白区,コンサート・映画,映画館,161,0.000129160409205848,1246512
宮城県,仙台市太白区,遊戯施設,ボウリング場,346,0.00027757454400759878,1246512
宮城県,仙台市太白区,スーパー・百貨店,ディスカウントショップ,1558,0.0012498876866006907,1246512
宮城県,仙台市太白区,服飾,服飾,29020,0.023280963199712477,1246512
宮城県,仙台市太白区,専門飲食店,ラーメン・餃子,13509,0.010837440794793792,1246512
宮城県,仙台市太白区,家具・生活雑貨,生活雑貨,15469,0.012409828385125856,1246512
宮城県,仙台市太白区,洗濯所,クリーニング,13246,0.010626452051805358,1246512
宮城県,仙台市太白区,美容・健康施設,フィットネスクラブ,3831,0.0030733759482459858,1246512
宮城県,仙台市太白区,趣味専門店,楽器店,1420,0.0011391787644242494,1246512
宮城県,仙台市太白区,スポーツ,サーキット,1,8.0223856649595034e-07,1246512
宮城県,仙台市太白区,トラベル,遊覧船,45,3.6100735492317762e-05,1246512
宮城県,仙台市太白区,専門飲食店,割烹・料亭・懐石,792,0.00063537294466479261,1246512
宮城県,仙台市太白区,服飾,アウトレットショップ,33,2.6473872694366359e-05,1246512
宮城県,仙台市太白区,ファーストフード,うどん,25,2.0055964162398758e-05,1246512
宮城県,仙台市太白区,服飾,貸衣裳,1458,0.0011696638299510955,1246512
宮城県,仙台市太白区,家具・生活雑貨,家具,3957,0.0031744580076244755,1246512
宮城県,仙台市太白区,専門飲食店,焼き鳥・炉端焼き,3249,0.0026064731025453427,1246512
宮城県,仙台市太白区,趣味専門店,民芸品・芸術品販売,7843,0.0062919570770277383,1246512
宮城県,仙台市太白区,遊戯施設,ビリヤード場,197,0.0001580409975997022,1246512
宮城県,仙台市太白区,宿泊施設,ペンション・民宿,299,0.00023986933138228915,1246512
宮城県,仙台市太白区,専門飲食店,パン屋,4559,0.0036574056246550376,1246512
宮城県,仙台市太白区,専門飲食店,うどん,3615,0.00290009241788286,1246512
宮城県,仙台市太白区,趣味専門店,たばこ・喫煙具専門店,1803,0.0014464361353921985,1246512
宮城県,仙台市太白区,食品専門店,食品専門店,46170,0.037039354615118023,1246512
宮城県,仙台市太白区,ファミリーレストラン,ファミリーレストラン,8079,0.0064812853787207829,1246512
宮城県,仙台市太白区,スーパー・百貨店,スーパーマーケット,18389,0.01475236499929403,1246512
宮城県,仙台市太白区,テーマパーク,テーマパーク・遊園地,270,0.00021660441295390657,1246512
宮城県,仙台市太白区,マネー＆ファイナンス,マネー＆ファイナンス,24233,0.019440647181896364,1246512
宮城県,仙台市太白区,不動産取引,不動産取引,39167,0.031421277933946883,1246512
宮城県,仙台市太白区,専門飲食店,韓国・朝鮮料理,297,0.00023826485424929724,1246512
宮城県,仙台市太白区,宅配,郵便局,5384,0.0043192524420141961,1246512
宮城県,仙台市太白区,専門飲食店,フランス料理,425,0.00034095139076077886,1246512
宮城県,仙台市太白区,ギャンブル,マージャンクラブ,601,0.00048214537846406614,1246512
宮城県,仙台市太白区,スーパー・百貨店,総合スーパー,318,0.00025511186414571221,1246512
宮城県,仙台市太白区,スクール,大学・大学院・短期大学,3285,0.0026353536909391969,1246512
宮城県,仙台市太白区,スーパー・百貨店,デパート,1200,0.00096268627979514032,1246512
宮城県,仙台市太白区,ファーストフード,そば,15,1.2033578497439254e-05,1246512
宮城県,仙台市太白区,カフェ・喫茶,カフェ・喫茶,12662,0.010157944728971722,1246512
宮城県,仙台市太白区,スクール,専修学校,2059,0.0016518092084151616,1246512
宮城県,仙台市太白区,スポーツ,スポーツ用品店,2858,0.0022927978230454261,1246512
宮城県,仙台市太白区,スポーツ,スキー・スノボ,64,5.1343268255740822e-05,1246512
宮城県,仙台市太白区,トラベル,フェリー・ボート・ヨット,120,9.6268627979514032e-05,1246512
宮城県,仙台市太白区,趣味教室,語学教室,1187,0.000952257178430693,1246512
宮城県,仙台市太白区,宅配,宅配便,137,0.0001099066836099452,1246512
宮城県,仙台市太白区,スクール,高校,3400,0.0027276111260862309,1246512
宮城県,仙台市太白区,アウトドアレジャー,釣り,1563,0.0012538988794331704,1246512
宮城県,仙台市太白区,電気機器・通信,携帯電話,3760,0.0030164170100247731,1246512
宮城県,仙台市太白区,専門飲食店,中華料理,7793,0.00625184514870294,1246512
宮城県,仙台市太白区,テーマパーク,水族館,52,4.1716405457789418e-05,1246512
宮城県,仙台市太白区,宿泊施設,ビジネス・カプセルホテル,5883,0.0047195694866956758,1246512
宮城県,仙台市太白区,専門飲食店,焼肉,12986,0.010417870024516411,1246512
宮城県,仙台市太白区,専門飲食店,レストラン,35186,0.028227566200726507,1246512
宮城県,仙台市太白区,専門飲食店,すし,5090,0.004083394303464387,1246512
宮城県,仙台市太白区,遊戯施設,ネットカフェ・マンガ喫茶,801,0.00064259309176325618,1246512
宮城県,仙台市太白区,コンサート・映画,劇場,739,0.00059285430064050725,1246512
宮城県,仙台市太白区,趣味専門店,ホビーショップ,2379,0.0019085255496938658,1246512
宮城県,仙台市太白区,家具・生活雑貨,リサイクルショップ,3905,0.003132741602166686,1246512
宮城県,仙台市太白区,文化施設,美術館・博物館,600,0.00048134313989757016,1246512
宮城県,仙台市太白区,服飾,メガネ,3033,0.0024331895721822171,1246512
宮城県,仙台市太白区,趣味教室,芸術教室,1680,0.0013477607917131965,1246512
宮城県,仙台市太白区,専門飲食店,仕出し・弁当・宅配,4910,0.0039389913614951162,1246512
宮城県,仙台市太白区,宿泊施設,ホテル,9445,0.0075771432605542506,1246512
宮城県,仙台市太白区,トラベル,旅行代理店・旅館予約センター,6201,0.004974681350841388,1246512
宮城県,仙台市太白区,家具・生活雑貨,花屋,7764,0.0062285802302745582,1246512
宮城県,仙台市太白区,スポーツ,テニス,731,0.00058643639210853972,1246512
宮城県,仙台市太白区,スポーツ,道場,1393,0.0011175183231288588,1246512
宮城県,仙台市太白区,ホームセンター・DIY,ホームセンター・器具販売店,12654,0.010151526820439755,1246512
宮城県,仙台市太白区,宿泊施設,保養所・山小屋・公共宿舎,395,0.00031688423376590038,1246512
宮城県,仙台市太白区,ドラッグストア,ドラッグストア,8861,0.0071086359377206159,1246512
宮城県,仙台市太白区,ドライブ,ガソリンスタンド,11804,0.0094696240389181979,1246512
宮城県,仙台市太白区,文化施設,図書館,417,0.00033453348222881128,1246512
宮城県,仙台市太白区,洗濯所,コインランドリー,447,0.00035860063922368981,1246512
宮城県,仙台市太白区,トラベル,鉄道,21350,0.017127793394688538,1246512
宮城県,仙台市太白区,公共施設,公民館・集会場,2888,0.0023168649800403046,1246512
宮城県,仙台市太白区,ドライブ,自動車・バイク,42191,0.033847247359030642,1246512
宮城県,仙台市太白区,美容・健康施設,マッサージ・鍼灸・各種療法,27695,0.022217997099105345,1246512
宮城県,仙台市太白区,専門飲食店,パスタ店,570,0.00045727598290269168,1246512
宮城県,仙台市太白区,スポーツ,スケートリンク,7,5.6156699654716522e-06,1246512
宮城県,仙台市太白区,居酒屋・バー,居酒屋,14668,0.011767235293362599,1246512
宮城県,仙台市太白区,修理・整備,修理・整備,5386,0.0043208569191471886,1246512
宮城県,仙台市太白区,服飾,くつ店,3895,0.0031247192165017265,1246512
宮城県,仙台市太白区,トラベル,航空,157,0.0001259514549398642,1246512
宮城県,仙台市太白区,化粧品店,化粧品,3919,0.0031439729420976292,1246512
宮城県,仙台市太白区,ブライダル,ブライダル,2050,0.0016445890613166981,1246512
宮城県,仙台市太白区,専門飲食店,インド・タイ料理,1650,0.001323693634718318,1246512
宮城県,仙台市太白区,宿泊施設,旅館・温泉,6036,0.0048423119873695561,1246512
宮城県,仙台市太白区,ギャンブル,パチンコ店,14274,0.011451153298163194,1246512
宮城県,仙台市太白区,宿泊施設,貸別荘,13,1.0429101364447355e-05,1246512
宮城県,仙台市太白区,趣味専門店,カメラ店,713,0.00057199609791161259,1246512
宮城県,仙台市太白区,趣味教室,技能教室,1804,0.0014472383739586943,1246512
宮城県,仙台市太白区,趣味専門店,彫刻,5,4.0111928324797519e-06,1246512
宮城県,仙台市太白区,専門飲食店,洋食店,1183,0.00094904822416470923,1246512
宮城県,仙台市太白区,趣味教室,音楽教室,2636,0.0021147008612833248,1246512
宮城県,仙台市太白区,美容・健康施設,理容・美容,65864,0.052838640943689272,1246512
宮城県,仙台市太白区,スポーツ,プール,595,0.00047733194706509041,1246512
宮城県,仙台市太白区,スクール,その他学校・教室,5419,0.0043473307918415549,1246512
宮城県,仙台市太白区,趣味教室,カルチャーセンター,1034,0.00082951467775681264,1246512
宮城県,仙台市太白区,音楽・書籍,本屋,5088,0.0040817898263313954,1246512
宮城県,仙台市太白区,スクール,塾・予備校,11642,0.0093396613911458527,1246512
宮城県,仙台市太白区,ドライブ,レンタカー,2626,0.0021066784756183653,1246512
宮城県,仙台市太白区,チケット類売買,チケット類売買,1711,0.001372630187274571,1246512
宮城県,仙台市太白区,遊戯施設,囲碁・将棋所,864,0.000693134121452501,1246512
宮城県,仙台市太白区,遊戯施設,ゲームセンター,962,0.00077175350096910422,1246512
宮城県,仙台市太白区,スクール,幼稚園・保育園,15590,0.012506899251671866,1246512
宮城県,仙台市太白区,ギャンブル,宝くじ店,10,8.0223856649595038e-06,1246512
宮城県,仙台市太白区,マネー＆ファイナンス,士業,21410,0.017175927708678297,1246512
宮城県,仙台市太白区,スポーツ,スポーツ施設,2532,0.0020312680503677461,1246512
宮城県,仙台市太白区,テーマパーク,動物園,207,0.00016606338326466172,1246512
宮城県,仙台市太白区,ペット,ペット,8411,0.0067476285827974382,1246512
宮城県,仙台市太白区,スクール,小・中学校,5844,0.0046882821826023336,1246512
宮城県,仙台市太白区,アウトドアレジャー,アウトドアショップ,238,0.00019093277882603618,1246512
宮城県,仙台市太白区,趣味教室,ダンス教室,3342,0.002681081289229466,1246512
宮城県,仙台市太白区,ドライブ,道路料金所,64,5.1343268255740822e-05,1246512
宮城県,仙台市太白区,専門飲食店,和風飲食店,11306,0.009070109232803214,1246512
宮城県,仙台市太白区,スポーツ,野球,108,8.6641765181562629e-05,1246512
宮城県,仙台市太白区,服飾,アクセサリー,3354,0.0026907081520274171,1246512
宮城県,仙台市太白区,専門飲食店,ピザ専門店,791,0.00063457070609829669,1246512
宮城県,仙台市太白区,不動産,レンタルスペース,4167,0.0033429281065886249,1246512
宮城県,仙台市太白区,スポーツ,サッカー,323,0.00025912305697819196,1246512
宮城県,仙台市太白区,趣味教室,料理教室,277,0.00022222008291937823,1246512
宮城県,仙台市太白区,ファーストフード,ファーストフード,5655,0.0045366590935345986,1246512
宮城県,仙台市太白区,趣味専門店,時計店,911,0.00073083933407781072,1246512
宮城県,宮城郡七ヶ浜町,居酒屋・バー,居酒屋,494,0.0097839218870689817,50491
宮城県,宮城郡七ヶ浜町,宿泊施設,旅館・温泉,242,0.0047929333940702305,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,パン屋,68,0.001346774672713949,50491
宮城県,宮城郡七ヶ浜町,公共施設,寺社仏閣・教会,325,0.0064367907151769623,50491
宮城県,宮城郡七ヶ浜町,アウトドアレジャー,キャンプ場,1,1.9805509892852192e-05,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,中華料理,177,0.0035055752510348378,50491
宮城県,宮城郡七ヶ浜町,趣味教室,カルチャーセンター,89,0.001762690380463845,50491
宮城県,宮城郡七ヶ浜町,スポーツ,スキー・スノボ,7,0.00013863856924996534,50491
宮城県,宮城郡七ヶ浜町,ペット,ペット,206,0.0040799350379275515,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,洋食店,43,0.00085163692539264426,50491
宮城県,宮城郡七ヶ浜町,洗濯所,クリーニング,390,0.0077241488582123546,50491
宮城県,宮城郡七ヶ浜町,趣味教室,技能教室,49,0.00097046998474975739,50491
宮城県,宮城郡七ヶ浜町,電気機器・通信,携帯電話,170,0.0033669366817848725,50491
宮城県,宮城郡七ヶ浜町,ファーストフード,うどん,2,3.9611019785704383e-05,50491
宮城県,宮城郡七ヶ浜町,スクール,大学・大学院・短期大学,125,0.0024756887366065238,50491
宮城県,宮城郡七ヶ浜町,ドライブ,自転車,63,0.001247747123249688,50491
宮城県,宮城郡七ヶ浜町,スポーツ,野球,2,3.9611019785704383e-05,50491
宮城県,宮城郡七ヶ浜町,スクール,小・中学校,178,0.00352538076092769,50491
宮城県,宮城郡七ヶ浜町,スポーツ,スポーツ用品店,100,0.001980550989285219,50491
宮城県,宮城郡七ヶ浜町,ギャンブル,マージャンクラブ,27,0.00053474876710700914,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,ラーメン・餃子,658,0.013032025509496743,50491
宮城県,宮城郡七ヶ浜町,スクール,高校,53,0.0010496920243211662,50491
宮城県,宮城郡七ヶ浜町,化粧品店,化粧品,115,0.0022776336376780018,50491
宮城県,宮城郡七ヶ浜町,コンビニエンスストア,コンビニエンスストア,2273,0.045017923986453032,50491
宮城県,宮城郡七ヶ浜町,ホームセンター・DIY,ホームセンター・器具販売店,450,0.0089124794517834866,50491
宮城県,宮城郡七ヶ浜町,趣味教室,ダンス教室,37,0.00073280386603553113,50491
宮城県,宮城郡七ヶ浜町,宿泊施設,ペンション・民宿,11,0.0002178606088213741,50491
宮城県,宮城郡七ヶ浜町,マネー＆ファイナンス,士業,1046,0.020716563347923392,50491
宮城県,宮城郡七ヶ浜町,トラベル,フェリー・ボート・ヨット,338,0.0066942623437840406,50491
宮城県,宮城郡七ヶ浜町,トラベル,旅行代理店・旅館予約センター,171,0.0033867421916777248,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,ピザ専門店,6,0.00011883305935711314,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,割烹・料亭・懐石,50,0.00099027549464260952,50491
宮城県,宮城郡七ヶ浜町,マネー＆ファイナンス,マネー＆ファイナンス,836,0.016557406270424433,50491
宮城県,宮城郡七ヶ浜町,スポーツ,道場,7,0.00013863856924996534,50491
宮城県,宮城郡七ヶ浜町,宿泊施設,ホテル,223,0.0044166287061060388,50491
宮城県,宮城郡七ヶ浜町,家具・生活雑貨,花屋,287,0.0056841813392485788,50491
宮城県,宮城郡七ヶ浜町,スクール,塾・予備校,307,0.0060802915371056228,50491
宮城県,宮城郡七ヶ浜町,ドライブ,道路料金所,1,1.9805509892852192e-05,50491
宮城県,宮城郡七ヶ浜町,文化施設,美術館・博物館,23,0.00045552672753560038,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,うどん,77,0.0015250242617496188,50491
宮城県,宮城郡七ヶ浜町,居酒屋・バー,スナック・バー・クラブ,260,0.00514943257214157,50491
宮城県,宮城郡七ヶ浜町,趣味教室,料理教室,11,0.0002178606088213741,50491
宮城県,宮城郡七ヶ浜町,趣味教室,芸術教室,49,0.00097046998474975739,50491
宮城県,宮城郡七ヶ浜町,服飾,かばん店,37,0.00073280386603553113,50491
宮城県,宮城郡七ヶ浜町,遊戯施設,ボウリング場,17,0.00033669366817848725,50491
宮城県,宮城郡七ヶ浜町,ギャンブル,公営競技,13,0.0002574716286070785,50491
宮城県,宮城郡七ヶ浜町,公共施設,公民館・集会場,104,0.002059773028856628,50491
宮城県,宮城郡七ヶ浜町,服飾,メガネ,261,0.0051692380820344223,50491
宮城県,宮城郡七ヶ浜町,福祉施設,福祉施設,335,0.0066348458141054839,50491
宮城県,宮城郡七ヶ浜町,宅配,宅配便,1,1.9805509892852192e-05,50491
宮城県,宮城郡七ヶ浜町,ドライブ,駐車場・駐輪場,27,0.00053474876710700914,50491
宮城県,宮城郡七ヶ浜町,不動産取引,不動産取引,721,0.01427977263274643,50491
宮城県,宮城郡七ヶ浜町,宿泊施設,貸別荘,1,1.9805509892852192e-05,50491
宮城県,宮城郡七ヶ浜町,ドラッグストア,ドラッグストア,553,0.010952446970747261,50491
宮城県,宮城郡七ヶ浜町,家具・生活雑貨,リサイクルショップ,198,0.0039214909587847336,50491
宮城県,宮城郡七ヶ浜町,美容・健康施設,理容・美容,3241,0.064189657562733954,50491
宮城県,宮城郡七ヶ浜町,服飾,アクセサリー,62,0.0012279416133568358,50491
宮城県,宮城郡七ヶ浜町,ドライブ,自動車・バイク,3442,0.068170565051197243,50491
宮城県,宮城郡七ヶ浜町,スクール,その他学校・教室,23,0.00045552672753560038,50491
宮城県,宮城郡七ヶ浜町,カフェ・喫茶,カフェ・喫茶,377,0.0074666772296052763,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,すし,1673,0.033134618050741714,50491
宮城県,宮城郡七ヶ浜町,テーマパーク,水族館,4,7.9222039571408767e-05,50491
宮城県,宮城郡七ヶ浜町,スポーツ,ゴルフ,142,0.0028123824047850111,50491
宮城県,宮城郡七ヶ浜町,趣味専門店,民芸品・芸術品販売,123,0.0024360777168208197,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,韓国・朝鮮料理,14,0.00027727713849993069,50491
宮城県,宮城郡七ヶ浜町,宿泊施設,ビジネス・カプセルホテル,249,0.0049315719633201954,50491
宮城県,宮城郡七ヶ浜町,洗濯所,コインランドリー,5,9.9027549464260955e-05,50491
宮城県,宮城郡七ヶ浜町,遊戯施設,ゲームセンター,28,0.00055455427699986138,50491
宮城県,宮城郡七ヶ浜町,美容・健康施設,フィットネスクラブ,231,0.0045750727852488559,50491
宮城県,宮城郡七ヶ浜町,服飾,貸衣裳,14,0.00027727713849993069,50491
宮城県,宮城郡七ヶ浜町,修理・整備,修理・整備,69,0.0013665801826068013,50491
宮城県,宮城郡七ヶ浜町,趣味専門店,たばこ・喫煙具専門店,31,0.00061397080667841789,50491
宮城県,宮城郡七ヶ浜町,ドライブ,ガソリンスタンド,418,0.0082787031352122165,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,イタリア料理,52,0.001029886514428314,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,フランス料理,4,7.9222039571408767e-05,50491
宮城県,宮城郡七ヶ浜町,ファーストフード,そば,1,1.9805509892852192e-05,50491
宮城県,宮城郡七ヶ浜町,スーパー・百貨店,デパート,36,0.00071299835614267888,50491
宮城県,宮城郡七ヶ浜町,アウトドアレジャー,釣り,358,0.0070903725416410846,50491
宮城県,宮城郡七ヶ浜町,宅配,郵便局,292,0.00578320888871284,50491
宮城県,宮城郡七ヶ浜町,協同組合,協同組合,174,0.0034461587213562815,50491
宮城県,宮城郡七ヶ浜町,趣味専門店,時計店,51,0.0010100810045354618,50491
宮城県,宮城郡七ヶ浜町,音楽・書籍,ＣＤ・ＤＶＤ・レコード,124,0.0024558832267136716,50491
宮城県,宮城郡七ヶ浜町,テーマパーク,テーマパーク・遊園地,12,0.00023766611871422629,50491
宮城県,宮城郡七ヶ浜町,スーパー・百貨店,ディスカウントショップ,102,0.0020201620090709235,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,パスタ店,5,9.9027549464260955e-05,50491
宮城県,宮城郡七ヶ浜町,スーパー・百貨店,スーパーマーケット,829,0.016418767701174466,50491
宮城県,宮城郡七ヶ浜町,コンサート・映画,映画館,5,9.9027549464260955e-05,50491
宮城県,宮城郡七ヶ浜町,宿泊施設,保養所・山小屋・公共宿舎,3,5.9416529678556571e-05,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,和風飲食店,297,0.0058822364381771013,50491
宮城県,宮城郡七ヶ浜町,服飾,くつ店,128,0.0025351052662850805,50491
宮城県,宮城郡七ヶ浜町,趣味教室,音楽教室,86,0.0017032738507852885,50491
宮城県,宮城郡七ヶ浜町,ファーストフード,ファーストフード,175,0.0034659642312491333,50491
宮城県,宮城郡七ヶ浜町,遊戯施設,ネットカフェ・マンガ喫茶,47,0.000930858964964053,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,インド・タイ料理,26,0.000514943257214157,50491
宮城県,宮城郡七ヶ浜町,スーパー・百貨店,総合スーパー,7,0.00013863856924996534,50491
宮城県,宮城郡七ヶ浜町,スポーツ,サッカー,3,5.9416529678556571e-05,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,レストラン,1444,0.028599156285278565,50491
宮城県,宮城郡七ヶ浜町,遊戯施設,ビリヤード場,9,0.00017824958903566972,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,そば,73,0.00144580222217821,50491
宮城県,宮城郡七ヶ浜町,スポーツ,スポーツ施設,56,0.0011091085539997228,50491
宮城県,宮城郡七ヶ浜町,音楽・書籍,本屋,104,0.002059773028856628,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,焼き鳥・炉端焼き,58,0.001148719573785427,50491
宮城県,宮城郡七ヶ浜町,趣味専門店,楽器店,23,0.00045552672753560038,50491
宮城県,宮城郡七ヶ浜町,公共施設,公園,47,0.000930858964964053,50491
宮城県,宮城郡七ヶ浜町,美容・健康施設,浴場・サウナ,62,0.0012279416133568358,50491
宮城県,宮城郡七ヶ浜町,食品専門店,食品専門店,2053,0.040660711810025549,50491
宮城県,宮城郡七ヶ浜町,美容・健康施設,マッサージ・鍼灸・各種療法,1617,0.032025509496741995,50491
宮城県,宮城郡七ヶ浜町,趣味専門店,カメラ店,58,0.001148719573785427,50491
宮城県,宮城郡七ヶ浜町,チケット類売買,チケット類売買,79,0.001564635281535323,50491
宮城県,宮城郡七ヶ浜町,トラベル,鉄道,533,0.010556336772890218,50491
宮城県,宮城郡七ヶ浜町,ギャンブル,パチンコ店,644,0.012754748370996811,50491
宮城県,宮城郡七ヶ浜町,スポーツ,マリンスポーツ,64,0.0012675526331425403,50491
宮城県,宮城郡七ヶ浜町,趣味教室,語学教室,11,0.0002178606088213741,50491
宮城県,宮城郡七ヶ浜町,遊戯施設,カラオケボックス,51,0.0010100810045354618,50491
宮城県,宮城郡七ヶ浜町,電気機器・通信,電気機器・事務機器,717,0.014200550593175021,50491
宮城県,宮城郡七ヶ浜町,スクール,専修学校,68,0.001346774672713949,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,焼肉,670,0.013269691628210968,50491
宮城県,宮城郡七ヶ浜町,スポーツ,テニス,23,0.00045552672753560038,50491
宮城県,宮城郡七ヶ浜町,ファミリーレストラン,ファミリーレストラン,338,0.0066942623437840406,50491
宮城県,宮城郡七ヶ浜町,不動産,レンタルスペース,47,0.000930858964964053,50491
宮城県,宮城郡七ヶ浜町,家具・生活雑貨,家具,148,0.0029312154641421245,50491
宮城県,宮城郡七ヶ浜町,文化施設,図書館,43,0.00085163692539264426,50491
宮城県,宮城郡七ヶ浜町,ドライブ,レンタカー,64,0.0012675526331425403,50491
宮城県,宮城郡七ヶ浜町,ドライブ,ドライブイン,48,0.00095066447485690514,50491
宮城県,宮城郡七ヶ浜町,ファミリーレストラン,回転すし,212,0.004198768097284665,50491
宮城県,宮城郡七ヶ浜町,コンサート・映画,スタジオ・コンサート,15,0.00029708264839278288,50491
宮城県,宮城郡七ヶ浜町,アウトドアレジャー,アウトドアショップ,6,0.00011883305935711314,50491
宮城県,宮城郡七ヶ浜町,トラベル,遊覧船,1,1.9805509892852192e-05,50491
宮城県,宮城郡七ヶ浜町,服飾,服飾,1339,0.026519577746529084,50491
宮城県,宮城郡七ヶ浜町,スポーツ,プール,23,0.00045552672753560038,50491
宮城県,宮城郡七ヶ浜町,家具・生活雑貨,生活雑貨,530,0.010496920243211661,50491
宮城県,宮城郡七ヶ浜町,趣味専門店,ホビーショップ,80,0.0015844407914281753,50491
宮城県,宮城郡七ヶ浜町,専門飲食店,仕出し・弁当・宅配,152,0.003010437503713533,50491
宮城県,宮城郡七ヶ浜町,コンサート・映画,劇場,1,1.9805509892852192e-05,50491
宮城県,宮城郡七ヶ浜町,スクール,幼稚園・保育園,388,0.00768453783842665,50491
宮城県,宮城郡七ヶ浜町,ブライダル,ブライダル,42,0.000831831415499792,50491
宮城県,宮城郡七ヶ浜町,服飾,アウトレットショップ,2,3.9611019785704383e-05,50491
宮城県,塩竈市,スポーツ,サーキット,3,1.4374562773715633e-05,208702
宮城県,塩竈市,宿泊施設,ホテル,1084,0.0051940086822359153,208702
宮城県,塩竈市,アウトドアレジャー,アウトドアショップ,32,0.00015332866958630008,208702
宮城県,塩竈市,ドラッグストア,ドラッグストア,1420,0.0068039597128920666,208702
宮城県,塩竈市,洗濯所,クリーニング,2131,0.010210731090262671,208702
宮城県,塩竈市,ドライブ,レンタカー,357,0.0017105729700721602,208702
宮城県,塩竈市,居酒屋・バー,スナック・バー・クラブ,2547,0.012204003794884573,208702
宮城県,塩竈市,趣味専門店,民芸品・芸術品販売,853,0.004087167348659812,208702
宮城県,塩竈市,スーパー・百貨店,デパート,119,0.00057019099002405345,208702
宮城県,塩竈市,服飾,くつ店,592,0.0028365803873465515,208702
宮城県,塩竈市,文化施設,図書館,239,0.0011451735009726787,208702
宮城県,塩竈市,専門飲食店,パスタ店,87,0.00041686232043775337,208702
宮城県,塩竈市,コンサート・映画,スタジオ・コンサート,84,0.00040248775766403772,208702
宮城県,塩竈市,専門飲食店,フランス料理,26,0.00012457954403886882,208702
宮城県,塩竈市,食品専門店,食品専門店,12285,0.058863834558365517,208702
宮城県,塩竈市,アウトドアレジャー,釣り,780,0.0037373863211660643,208702
宮城県,塩竈市,スポーツ,ボクシング,3,1.4374562773715633e-05,208702
宮城県,塩竈市,文化施設,美術館・博物館,214,0.0010253854778583817,208702
宮城県,塩竈市,専門飲食店,割烹・料亭・懐石,124,0.00059414859464691284,208702
宮城県,塩竈市,スポーツ,サッカー,25,0.00011978802311429693,208702
宮城県,塩竈市,公共施設,寺社仏閣・教会,1292,0.0061906450345468661,208702
宮城県,塩竈市,美容・健康施設,浴場・サウナ,111,0.00053185882262747847,208702
宮城県,塩竈市,トラベル,遊覧船,13,6.228977201943441e-05,208702
